ID;Identificador;Descrição;Grupo nível 01;Grupo nível 02;Grupo nível 03;Grupo nível 04;Grupo nível 05;Janeiro/2017;Fevereiro/2017;Março/2017;Abril/2017;Maio/2017;Junho/2017;Julho/2017;Agosto/2017;Setembro/2017;Outubro/2017;Novembro/2017;Dezembro/2017;Janeiro/2018;Fevereiro/2018;Março/2018;Abril/2018;Maio/2018;Junho/2018;Julho/2018;Agosto/2018;Setembro/2018;Outubro/2018;Novembro/2018;Dezembro/2018;Janeiro/2019;Fevereiro/2019;Março/2019;Abril/2019;Maio/2019;Junho/2019;Julho/2019;Agosto/2019;Setembro/2019;Outubro/2019;Novembro/2019;Dezembro/2019;Total
7262;ES0712;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP AZUL;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
7263;ES0713;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP ROSA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7264;ES0714;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP VERDE;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7265;ES0715;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP VERMELHO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7266;ES0716;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP CINZA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
7267;ES0717;ESTETOSCOPIO BIC STANDARD ADULTO TRANSP LILAS;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16926;ES0718;ESTETOSCOPIO BIC STANDARD ADU DOURADO PEROLIZADO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;10
16927;ES0719;ESTETOSCOPIO BIC STANDARD ADU CHOCOLATE PEROLIZADO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;11
16928;ES0720;ESTETOSCOPIO BIC STANDARD ADU PRATA PEROLIZADO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;11
16929;ES0721;ESTETOSCOPIO BIC STANDARD ADULTO BRANCO PEROLA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;15
7272;ES0726;ESTETOSCOPIO BIC STANDARD PEDIATRICO TRANSP CINZA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
7274;ES0732;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP AZUL;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;3;0;2;0;5;3;3;0;0;0;0;22;1;0;0;0;0;2;0;0;1;0;0;2;0;2;4;0;0;0;0;0;0;0;0;0;50
7275;ES0733;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP ROSA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
7276;ES0734;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP VERDE;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;1;2;1;4;0;0;0;0;5;0;0;0;3;0;4;0;0;0;4;0;1;0;0;6;0;0;4;0;0;3;0;0;2;0;0;0;40
7277;ES0735;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP VERMELHO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7278;ES0736;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP CINZA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7279;ES0737;ESTETOSCOPIO BIC DUPLO PEDIATRICO TRANSP LILAS;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;5;6;2;0;9;3;3;0;1;6;0;12;0;0;7;0;0;2;2;2;0;1;0;2;4;0;4;0;0;3;0;0;0;0;0;0;74
17144;ES1122;ESTETOSCOPIO BIC ADULTO STD AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;6;6;1;12;3;61
17145;ES1124;ESTETOSCOPIO BIC ADULTO STD CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;6;2;3;0;0;25
17147;ES1125;ESTETOSCOPIO BIC ADULTO STD ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;6;3;2;0;1;31
17148;ES1127;ESTETOSCOPIO BIC ADULTO STD VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;8;2;0;0;0;25
17149;ES1129;ESTETOSCOPIO BIC ADULTO STD VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;7;7;7;6;1;1;55
17150;ES1130;ESTETOSCOPIO BIC ADULTO STD BLACK;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;35;34;48;25;14;22;3;184
17151;ES1222;ESTETOSCOPIO BIC ADULT DUPLO AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;98;37;37;22;24;27;11;304
17152;ES1224;ESTETOSCOPIO BIC ADULT DUPLO CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;67;20;17;20;24;10;5;203
17153;ES1225;ESTETOSCOPIO BIC ADULT DUPLO ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;122;46;59;53;39;14;13;393
17154;ES1227;ESTETOSCOPIO BIC ADULT DUPLO VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;83;33;32;29;21;17;14;277
17155;ES1229;ESTETOSCOPIO BIC ADULT DUPLO VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;139;37;71;48;37;25;8;407
17156;ES1230;ESTETOSCOPIO BIC ADULT DUPLO BLACK;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;296;210;309;183;149;156;136;1566.00
7305;ES1301;ESTETOSCOPIO BIC CARDIOLOGICO INOX PRETO;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;25;95;75;50;65;62;61;139;69;67;100;63;42;100;79;116;57;44;67;78;43;51;70;37;64;60;30;101;85;73;24;63;32;69;41;14;2311.00
7306;ES1400;ESTETOSCOPIO RAPPAPORT PRETO;BIC;PRODUTO ACABADO;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7310;ES1500;ESTETOSCOPIO BIC PEDIATRICO DUPLO INOX PRETO;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;22;120;61;19;83;14;110;107;51;284;130;6;18;23;2;0;234;23;142;86;92;21;123;59;103;94;41;60;24;9;58;38;45;25;4;2331.00
7311;ES1501;ESTETOSCOPIO BIC ADULTO DUPLO INOX PRETO;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;55;208;330;222;108;303;120;341;194;176;400;114;340;176;239;418;196;327;220;175;230;187;75;165;219;167;134;208;196;113;127;159;133;172;79;293;7319.00
7313;ES1503;ESTETOSCOPIO BIC STD ADULTO CROSS MEMBRANE PRETO;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;46;43;78;67;43;36;46;66;51;67;32;33;20;61;45;42;48;21;46;71;33;82;31;44;20;66;62;42;38;42;35;34;34;117;19;31;1692.00
17351;ES1504;ESTETOSCOPIO BIC ADULT DUPLO INOX BLACK;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;304;91;201;95;153;75;186;1115.00
17352;ES1505;ESTETOSCOPIO BIC ADULT DUPLO INOX CHOCOLATE;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;303;71;159;51;63;29;52;738
17353;ES1506;ESTETOSCOPIO BIC ADULT DUPLO INOX ROSA;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;245;59;86;47;66;27;46;586
17505;ES1507;ESTETO BIC ADULT DUP INOX BLACK TOTAL;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6
17506;ES1508;ESTETO BIC ADULT DUP INOX VINHO BLACK;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6
7317;EST100;ESTETOSCOPIO PA PEDIATRICO UNISSON PRETO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;56;5;58;7;26;6;6;15;107;4;40;38;13;7;16;24;48;14;25;82;32;20;13;10;2;0;11;6;13;0;11;2;2;0;1;83;803
7318;EST200;ESTETOSCOPIO PA PEDIATRICO DUOSSON PRETO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;46;13;36;43;107;130;49;271;185;92;23;36;84;35;99;61;46;68;77;108;191;97;38;48;20;49;12;20;86;22;1;52;0;14;15;29;2303.00
7319;EST300;ESTETOSCOPIO PA ADLTO UNISSON PRETO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;158;474;235;147;359;188;210;261;105;132;242;136;85;155;240;148;163;127;168;253;294;167;222;79;130;84;614;194;66;147;129;111;104;109;43;106;6585.00
7320;EST301;ESTETOSCOPIO PA ADLTO UNISSON ROSA;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;1;19;42;16;29;25;13;22;8;8;12;2;6;7;16;13;11;12;3;13;10;4;3;4;4;2;20;5;4;5;14;2;0;8;5;2;370
7321;EST302;ESTETOSCOPIO PA ADLTO UNISSON VERDE;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;6;12;4;11;15;10;4;15;2;5;5;1;1;3;7;10;4;7;1;10;2;2;3;1;3;1;1;5;2;3;7;4;2;3;4;3;179
7322;EST303;ESTETOSCOPIO PA ADLTO UNISSON BORDO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;4;5;34;15;10;21;6;13;14;6;3;3;6;4;10;19;7;14;0;11;3;0;0;1;4;2;23;7;5;6;9;8;6;8;0;2;289
7323;EST304;ESTETOSCOPIO PA ADLTO UNISSON LILAS;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;3;8;23;18;10;10;3;11;3;5;14;0;0;4;18;9;0;9;0;5;1;2;2;8;2;0;4;4;5;4;3;4;0;13;0;4;209
10350;EST305;ESTETOSCOPIO PA ADLTO UNISSON ROXO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;6;14;3;16;1;1;11;5;0;0;0;6;10;10;0;5;0;4;5;1;4;2;0;2;2;7;1;2;6;2;0;11;4;5;146
7324;EST400;ESTETOSCOPIO PA ADLTO DUOSSON PRETO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;807;389;345;503;682;622;276;663;330;361;289;204;395;431;331;250;216;367;380;400;793;379;280;210;294;333;173;230;209;155;169;364;229;274;98;193;12624.00
7325;EST401;ESTETOSCOPIO PA ADLTO DUOSSON ROSA;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;9;72;43;72;35;34;9;65;30;14;24;9;16;57;44;20;21;16;16;68;40;49;14;14;47;43;26;19;3;11;30;30;21;37;9;15;1082.00
7326;EST402;ESTETOSCOPIO PA ADLTO DUOSSON VERDE;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;4;33;16;54;14;26;4;37;14;15;11;4;11;11;35;8;18;13;17;37;38;20;12;6;44;20;5;9;3;11;18;24;6;20;8;6;632
7327;EST403;ESTETOSCOPIO PA ADLTO DUOSSON BORDO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;4;46;59;53;29;47;66;71;45;46;21;18;31;53;67;33;29;17;32;71;68;35;25;37;36;36;30;34;6;19;37;67;35;29;44;4;1380.00
7328;EST404;ESTETOSCOPIO PA ADLTO DUOSSON LILAS;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;4;31;16;49;31;28;10;37;14;5;11;17;13;24;26;5;27;9;7;27;35;25;18;9;17;22;11;4;0;3;9;32;7;20;20;11;634
10351;EST405;ESTETOSCOPIO PA ADLTO DUOSSON ROXO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;5;4;8;7;7;29;3;17;10;3;3;4;12;23;18;2;8;2;11;9;23;19;2;2;14;20;1;2;3;4;17;19;6;8;1;8;334
7329;EST500;ESTETOSCOPIO PA RAPPAPORT PRETO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;131;574;506;420;594;281;334;430;452;605;243;253;315;278;545;606;369;496;343;395;603;366;256;250;211;317;257;283;157;168;215;229;272;145;186;205;12290.00
7330;EST501;ESTETOSCOPIO PA RAPPAPORT VINHO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;77;333;342;291;413;27;268;432;204;317;213;242;121;198;587;385;236;177;208;441;443;94;213;40;195;232;185;636;150;109;194;137;266;135;93;298;8932.00
7331;EST502;ESTETOSCOPIO PA RAPPAPORT AZUL;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;78;236;321;174;175;133;96;167;176;290;104;69;135;155;315;243;147;102;140;199;282;86;134;87;83;153;115;166;90;108;83;93;145;54;55;88;5277.00
7332;EST503;ESTETOSCOPIO PA RAPPAPORT ROSA;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;70;342;464;270;336;197;170;290;220;194;188;176;175;186;460;277;187;104;114;214;359;124;83;120;99;106;100;180;96;44;67;96;124;322;62;221;6837.00
7333;EST504;ESTETOSCOPIO PA RAPPAPORT VERDE;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;37;136;209;140;155;79;78;127;84;90;64;29;88;70;223;147;77;49;34;89;204;59;43;44;30;59;44;45;33;37;39;62;58;42;35;60;2899.00
7334;EST505;ESTETOSCOPIO PA RAPPAPORT VERMELHO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;23;113;180;80;113;62;24;78;115;102;86;23;52;17;237;143;75;41;49;94;58;52;71;62;64;61;53;58;29;29;29;35;59;25;15;56;2463.00
7335;EST506;ESTETOSCOPIO PA RAPPAPORT LILAS;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;49;286;394;227;274;40;134;200;216;113;126;54;164;90;315;228;135;102;127;125;235;125;73;105;81;114;94;157;48;46;72;75;83;297;53;203;5260.00
17695;EST600PROMO;ESTETOSCOPIO PA ADLTO UNISSON VERDE PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10
17696;EST601PROMO;ESTETOSCOPIO PA ADLTO UNISSON LILAS PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15
17697;EST602PROMO;ESTETOSCOPIO PA ADLTO UNISSON VINHO PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15
17689;EST700PROMO;ESTETOSCOPIO PA PEDIATRICO UNISSON VERDE PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4
17690;EST701PROMO;ESTETOSCOPIO PA PEDIATRICO UNISSON LILAS PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10
17691;EST702PROMO;ESTETOSCOPIO PA PEDIATRICO UNISSON VINHO PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10
17692;EST800PROMO;ESTETOSCOPIO PA PEDIATRICO DUOSSON VERDE PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4
17693;EST801PROMO;ESTETOSCOPIO PA PEDIATRICO DUOSSON LILAS PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10
17694;EST802PROMO;ESTETOSCOPIO PA PEDIATRICO DUOSSON VINHO PROMO;PAMED;PRODUTO ACABADO;ESTETOSCOPIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10
7350;IA0104Q;BOLSA MARROM DO APARELHO E ESTETO;BIC;PRODUTO ACABADO;ACESSORIO;;;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
7359;IA0112Q;BOLSA DO APARELHO E CONJUNTO PA MED;PAMED;PRODUTO ACABADO;ACESSORIO;;;0;5;0;0;8;6;5;0;0;8;0;4;0;4;3;13;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69
10267;IA0115Q;BOLSA PRETA PARA CONJUNTO BIC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14
10375;IA0117Q;BOLSA PRETA APARELHO BIC;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;10;0;0;0;0;1;2;0;3;0;0;0;3;0;2;0;1;6;5;0;0;2;2;0;0;0;0;2;0;5;0;0;0;0;44
16843;IA0119Q;BOLSA DO APARELHO E CONJUNTO PAMED;PAMED;PRODUTO ACABADO;ACESSORIO;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;5;0;0;17;60;12;0;0;0;3;0;0;0;0;0;111
7365;IA0202Q;MANGUITO BIC LATEX  ADULTO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELH PRES LATEX;;;61;110;92;62;120;255;0;180;78;138;90;210;0;60;0;160;80;2;185;68;70;120;135;102;30;40;72;0;84;70;200;242;20;99;66;50;3351.00
7367;IA0203Q;MANGUITO BIC LATEX INFANTIL;BIC;PRODUTO ACABADO;ACESSORIO P/APARELH PRES LATEX;;;0;0;0;0;0;5;0;0;0;3;2;50;0;0;20;0;7;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;93
7370;IA0205Q;MANGUITO BIC LATEX - RECEINATO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELH PRES LATEX;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7372;IA0206Q;MANGUITO BIC LATEX - ADU - UMA VIA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELH PRES LATEX;;;0;0;0;5;0;4;0;5;5;0;0;0;10;50;0;2;0;0;5;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;97
7374;IA0207Q;MANGUITO BIC LATEX  ADULTO G;BIC;PRODUTO ACABADO;ACESSORIO P/APARELH PRES LATEX;;;0;0;0;10;0;0;0;0;12;21;0;0;0;12;0;0;3;0;0;0;0;0;2;5;10;0;0;0;0;0;0;0;0;0;0;0;75
10482;IA0209Q;MANGUITO DE LATEX-ADU G PA MED;PAMED;PRODUTO ACABADO;ACESSÓRIO LATEX;;;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7377;IA0211Q;MANGUITO BIC PVC ADULTO ROSA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;3;1;1;0;1;6;1;6;2;0;0;0;5;3;0;0;0;0;0;0;0;2;1;7;0;0;0;17;0;3;2;21;7;0;89
7379;IA0212Q;MANGUITO BIC PVC ADULTO AZUL;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;1;2;3;30;5;13;1;11;5;1;0;10;0;0;5;0;2;2;20;30;10;2;0;2;0;0;0;16;10;0;1;6;0;10;198
7381;IA0213Q;MANGUITO BIC PVC ADULTO CINZA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;31;5;15;3;25;6;3;2;15;5;0;20;2;22;6;15;2;2;0;2;0;4;0;2;19;0;20;1;28;8;0;22;27;7;0;319
7383;IA0214Q;MANGUITO BIC PVC ADULTO PRETO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;190;760;532;911;724;502;452;621;207;380;577;425;303;829;398;342;1235.00;540;380;507;241;730;198;471;470;461;211;258;92;409;378;265;338;135;284;162;15918.00
7385;IA0215Q;MANGUITO BIC PVC ADULTO VERMELHO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;4;0;0;0;10;0;16;0;4;2;0;0;11;0;0;0;0;0;0;0;3;1;2;1;2;0;0;0;17;0;0;1;6;1;0;81
7387;IA0216Q;MANGUITO BIC PVC ADULTO VERDE;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;1;0;0;1;15;1;16;0;6;9;1;0;10;0;2;0;0;2;0;5;5;11;0;4;4;0;0;0;17;10;0;1;16;0;10;147
7389;IA0217Q;MANGUITO BIC PVC ADULTO VINHO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;1;5;5;3;1;5;6;7;0;7;4;1;0;1;6;2;0;4;0;5;11;13;6;2;4;3;0;0;0;17;1;0;4;27;7;4;162
7391;IA0218Q;MANGUITO BIC PVC ADULTO ROYAL;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;11;0;0;0;5;0;3;0;1;7;0;10;0;15;8;0;2;2;0;5;0;6;2;2;8;3;10;0;22;0;0;0;21;7;0;150
7393;IA0219Q;MANGUITO BIC PVC INFANTIL PRETO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;0;0;0;11;0;54;0;20;14;0;0;10;10;1;0;20;0;1;10;25;0;0;3;13;0;0;0;2;0;0;0;0;0;0;194
7395;IA0220Q;MANGUITO BIC PVC RECEM NASCIDO PRETO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;1;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;20
7397;IA0221Q;MANGUITO BIC PVC ADULTO UMA VIA PRETO;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;60;22;121;136;11;164;23;173;83;47;48;124;0;193;60;13;127;69;86;287;17;226;120;11;122;180;15;41;155;53;10;10;68;57;84;55;3071.00
7399;IA0222Q;MANGUITO BIC PVC ADULTO G  PRETO DUAS VIAS;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;13;10;2;30;20;5;9;23;31;3;0;0;0;15;12;4;5;27;19;30;14;9;51;16;5;10;15;14;12;10;13;13;6;0;446
7401;IA0223Q;MANGUITO BIC PVC PRETO ADU G UMA VIA;BIC;PRODUTO ACABADO;ACESSORIO P/APARELHO PRES PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100
10316;IA0227Q;MANGUITO PA PVC FOSCO ADULTO;PAMED;PRODUTO ACABADO;ACESSORIO;;;472;388;265;509;360;592;226;1139.00;557;171;552;250;379;850;576;297;480;828;362;1004.00;204;341;665;228;652;497;165;509;575;562;506;436;636;525;702;129;17589.00
7406;IA0228Q;MANGUITO PA DE PVC RECEM NASCIDO PRETO;PAMED;PRODUTO ACABADO;ACESSORIO;;;2;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;12;2;0;0;0;0;0;4;0;5;5;0;45
